gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,GeneSymbol,GeneBiotype
ENSG00000169427,55.2388428049806,4.3613209745371,0.232225469539875,7.4340040466976e-80,1.2133073335963198e-78,KCNK9,protein_coding
ENSG00000169718,5744.98517220486,1.28997784896936,0.086698150398549,5.89797075218107e-51,4.56299557917016e-50,DUS1L,protein_coding
ENSG00000169783,836.724260499985,2.18867173242359,0.16762944637955501,1.94748814441568e-40,1.08763302376643e-39,LINGO1,protein_coding
ENSG00000169903,23.1243410379656,1.38301714368123,0.237538873839357,5.90329198051253e-10,1.1351239190502101e-9,TM4SF4,protein_coding
ENSG00000169962,93.7601430570624,1.93169758794324,0.156451518085965,1.7688757580768997e-36,8.775021338785379e-36,TAS1R3,protein_coding
ENSG00000170464,589.361864036248,-1.35178334367022,0.0739910950974098,1.5933639336616299e-75,2.31733231734868e-74,DNAJC18,protein_coding
ENSG00000170545,836.981932518804,1.04992274122834,0.0818695931482537,2.99674942720408e-38,1.57434600722957e-37,SMAGP,protein_coding
ENSG00000170558,632.386385852597,2.98012748400633,0.210008554429738,8.211514626412421e-47,5.6100347794819995e-46,CDH2,protein_coding
ENSG00000171189,87.4875817337706,-1.65321044750891,0.216249861343559,1.1142338224561301e-15,2.7459303647436e-15,GRIK1,protein_coding
ENSG00000171451,627.933256717754,-1.56978182493009,0.134269419951439,8.86445707644386e-33,3.92119398594429e-32,DSEL,protein_coding
ENSG00000171517,382.792239374664,1.39601294156464,0.217145404935012,1.2608471090134099e-11,2.6277278057182e-11,LPAR3,protein_coding
ENSG00000171700,1046.5559884117,1.3175870606285,0.0764599739171745,1.83747670104653e-67,2.21961381539913e-66,RGS19,protein_coding
ENSG00000172116,255.449405451538,1.28105699548615,0.163231470423142,5.6334524388271e-16,1.40602349730263e-15,CD8B,protein_coding
ENSG00000172757,35213.1353135905,1.24686118051454,0.0676450304232146,1.06362704754658e-76,1.5866713057682797e-75,CFL1,protein_coding
ENSG00000172935,358.371414010731,-2.63777301514123,0.123548782437904,2.10168621689204e-102,5.67657688148352e-101,MRGPRF,protein_coding
ENSG00000173218,2597.0010644257,1.02702285153413,0.0628387254568211,1.2800273460292398e-60,1.31576176857875e-59,VANGL1,protein_coding
ENSG00000173262,91.8582575055728,2.57189969891272,0.204123676502737,9.8901018478179e-38,5.10493079120343e-37,SLC2A14,protein_coding
ENSG00000173482,4175.30887782923,-1.59292660252613,0.131715345639784,6.78061242041253e-35,3.1870772401754698e-34,PTPRM,protein_coding
ENSG00000173486,7.48709292786661,1.13026196056229,0.150005998769039,9.82023802622644e-15,2.33529035143177e-14,FKBP2,protein_coding
ENSG00000173638,1663.12239516761,1.50674243379536,0.0918796783822494,1.4147548844407802e-61,1.48416960352151e-60,SLC19A1,protein_coding
ENSG00000173930,108.688024519402,1.39446812081374,0.187376906470824,9.743978986369551e-15,2.31813847594571e-14,SLCO4C1,protein_coding
ENSG00000174804,6626.24081053739,-3.48561982570474,0.124156706275966,2.34698618902252e-174,1.9648127663025798e-172,FZD4,protein_coding
ENSG00000174807,5019.34457536795,-1.63205687993687,0.153449317970639,1.11223526785141e-27,4.21332346963884e-27,CD248,protein_coding
ENSG00000175315,186.404549388743,2.76925370617848,0.210257441063125,7.77853878018879e-41,4.39079074318137e-40,CST6,protein_coding
ENSG00000175697,223.946392320723,2.17973541057569,0.137929731060673,9.901165864740941e-58,9.33372089669444e-57,GPR156,protein_coding
ENSG00000175785,469.060813592634,-1.23654877307155,0.171281339530597,7.85608371802124e-14,1.79758390975175e-13,PRIMA1,protein_coding
ENSG00000175820,17.6029705149671,2.09211452638502,0.176843392498472,8.927228979456789e-34,4.066553384876e-33,CCDC168,protein_coding
ENSG00000176788,1855.27790288514,1.10879092860335,0.122775312778953,3.62693414672277e-20,1.0586369624788199e-19,BASP1,protein_coding
ENSG00000179526,3731.17350462557,1.10028508807781,0.0886404123509706,4.87324216581659e-36,2.3803206364062598e-35,SHARPIN,protein_coding
ENSG00000179776,4123.81639971637,-2.02492428439163,0.10405645155164,7.97267303386867e-86,1.5090682693015497e-84,CDH5,protein_coding
ENSG00000179915,193.081886551862,-1.44650442536163,0.22933776812875,2.45013935130061e-11,5.03523386227838e-11,NRXN1,protein_coding
ENSG00000180871,61.4653266386422,-1.64402499303077,0.177075274201419,8.739393143238109e-22,2.70824619560346e-21,CXCR2,protein_coding
ENSG00000182674,62.7912283520436,1.25276827124633,0.250365976172466,8.05932539046947e-8,1.39592659130653e-7,KCNB2,protein_coding
ENSG00000182782,455.008796957593,-2.95969044854046,0.187040682881589,1.6693383590718499e-57,1.55623028078127e-56,HCAR2,protein_coding
ENSG00000183019,24.1525436594538,2.46505170940812,0.220066459886288,1.6285293230141798e-30,6.70170284136945e-30,MCEMP1,protein_coding
ENSG00000183625,17.2012883689005,1.61002135913179,0.198795079189955,3.22096363791638e-17,8.4593655587980106e-17,CCR3,protein_coding
ENSG00000183813,192.14014100506,1.88621869814585,0.185707465840024,1.1308991249528699e-25,4.00034466587808e-25,CCR4,protein_coding
ENSG00000183873,95.209178206281507,-1.07620868398292,0.167484839732317,3.0278723225239294e-11,6.19679002324377e-11,SCN5A,protein_coding
ENSG00000184304,552.006749564693,-1.57870183310255,0.100673199200968,1.2392485529507898e-56,1.12535539128456e-55,PRKD1,protein_coding
ENSG00000184347,5816.19132053892,-3.2242300429759,0.138245936258678,2.7399143742120496e-121,1.05502377974522e-119,SLIT3,protein_coding
ENSG00000184363,4060.55548225785,1.60349502683565,0.136252474371051,3.29388260588442e-33,1.47803100291246e-32,PKP3,protein_coding
ENSG00000184709,35.4059388337907,-1.35916656600412,0.26910834485021,4.77828125704321e-8,8.36584525151036e-8,LRRC26,protein_coding
ENSG00000184845,23.3891897644495,-1.65988875663743,0.245571062917175,7.36172981050361e-13,1.6171779049783798e-12,DRD1,protein_coding
ENSG00000186007,234.146504582113,4.02732800796764,0.214942879694163,2.28408732669261e-79,3.66739861128402e-78,LEMD1,protein_coding
ENSG00000186188,177.667110040972,-1.98152309172293,0.155119806763519,7.73344191253392e-39,4.12981996389109e-38,FFAR4,protein_coding
ENSG00000186297,91.4871869716579,7.93548532340196,0.404973323756085,1.78698260887163e-88,3.5669699121569295e-87,GABRA5,protein_coding
ENSG00000186326,31.0087455692922,2.48454345050697,0.155261415955047,5.33440387938145e-59,5.22175765435437e-58,RGS9BP,protein_coding
ENSG00000186431,17.3159277089345,1.04754571966123,0.175273842725866,5.6477939211673e-10,1.0869887717200302e-9,FCAR,protein_coding
ENSG00000186469,1932.72478420677,-1.8482254849744,0.13358837503381,5.9075047358178e-45,3.7825563999089097e-44,GNG2,protein_coding
ENSG00000186994,281.683329505197,-2.36478135356312,0.130481211491693,7.974195365509559e-75,1.1429453612898601e-73,KANK3,protein_coding
ENSG00000187583,317.946824332704,1.73333108774469,0.153434523321001,6.1151052328369195e-31,2.5545897654654197e-30,PLEKHN1,protein_coding
ENSG00000188056,4.09693696181397,2.52467204689224,0.315338617273109,4.7106843096808303e-17,1.22741847133787e-16,TREML4,protein_coding
ENSG00000188501,42.7202072422611,3.15397030638924,0.177111386175859,5.90097007437588e-72,7.98196329915779e-71,LCTL,protein_coding
ENSG00000189058,35017.6325524291,-2.94767879558798,0.233755026592179,1.3634453076504999e-37,6.99899151672817e-37,APOD,protein_coding
ENSG00000189108,30.2336715407926,-2.19443482669476,0.264965808388685,3.97225049086993e-18,1.0737519519657601e-17,IL1RAPL2,protein_coding
ENSG00000189143,18611.3280863356,1.19848588188969,0.150809707450456,3.19338955305081e-16,8.05503912594604e-16,CLDN4,protein_coding
ENSG00000189433,15.5180880914838,2.16270200307881,0.274804752147322,1.15578267973725e-16,2.9664971250669097e-16,GJB4,protein_coding
ENSG00000196503,328.764993098959,3.1152723511719,0.154361627489418,1.3431166357171398e-91,2.85361409459751e-90,ARL9,protein_coding
ENSG00000196684,445.457150237349,1.5638354436347,0.164512263364862,1.26903258322999e-22,4.04355449309052e-22,HSH2D,protein_coding
ENSG00000196839,607.705437806251,1.10368052822242,0.101703543114743,4.23300019065832e-28,1.62289118724556e-27,ADA,protein_coding
ENSG00000198216,45.4760857048346,2.50180900038169,0.204821494877528,1.1119749485802198e-35,5.350644112027249e-35,CACNA1E,protein_coding
ENSG00000198624,4315.32458298021,-3.07601834964222,0.150592266464416,8.960888536689569e-94,2.0030732564929697e-92,CCDC69,protein_coding
ENSG00000198844,1299.81625167761,-2.42600986351887,0.109148291886722,7.832735023397321e-111,2.4868194762020097e-109,ARHGEF15,protein_coding
ENSG00000205726,4414.09811427056,-2.01597892130384,0.105510121728172,7.34469115924771e-83,1.29957011710474e-81,ITSN1,protein_coding
ENSG00000213937,152.638242667145,4.07024036439866,0.218717260871885,2.3879864090672797e-78,3.71717366377198e-77,CLDN9,protein_coding
ENSG00000214814,9.24665515364827,1.01938036830389,0.228536988785702,2.14953109145964e-6,3.45695877625837e-6,FER1L6,protein_coding
ENSG00000221866,2480.81480271815,-3.1979020211443,0.186937157948814,1.30110888393665e-66,1.53640415368436e-65,PLXNA4,protein_coding
ENSG00000241685,1360.35771701655,1.1232680773586,0.0900030896846093,1.96986145275695e-36,9.749076078100349e-36,ARPC1A,protein_coding
ENSG00000249715,52.5942838373195,-2.25233903528494,0.18052347859088,3.43900049942376e-37,1.74353906007242e-36,FER1L5,protein_coding
ENSG00000255398,36.3061611503121,-2.7567390261798,0.169292780946205,7.899036907020131e-61,8.169458760567159e-60,HCAR3,protein_coding
ENSG00000265972,62509.7936030745,-2.54207251030785,0.101384267520941,4.624025398317809e-140,2.4858937820285498e-138,TXNIP,protein_coding
ENSG00000269113,431.236574319668,-2.80239097419711,0.15631843725316,4.7541875781624705e-73,6.58967993226853e-72,TRABD2B,protein_coding
ENSG00000278195,27.7531283189897,1.45781233806703,0.212475467104185,5.71600012483387e-13,1.26125274194308e-12,SSTR3,protein_coding
