gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,GeneSymbol,GeneBiotype
ENSG00000175785,280.388258293284,-2.07894864503085,0.136173864401076,1.8605708634632e-53,1.5660424957769801e-52,PRIMA1,protein_coding
ENSG00000175857,290.050562746788,1.27402790327294,0.0995787105398028,1.44035845847729e-38,7.916093467191241e-38,GAPT,protein_coding
ENSG00000176058,2635.28789085598,2.28434524443499,0.0845527071039349,1.22600008161689e-161,1.9844697474941098e-159,TPRN,protein_coding
ENSG00000176136,4.82450898145686,1.63402537560044,0.261146782208325,3.3931097044537795e-11,6.96920555939178e-11,MC5R,protein_coding
ENSG00000176788,2257.62012310305,1.16797710423807,0.0965996491713496,1.12698204747111e-34,5.4601177581476495e-34,BASP1,protein_coding
ENSG00000177108,13.9346265606268,3.13699938358888,0.307851689774413,8.88162368567376e-26,3.21603039631388e-25,ZDHHC22,protein_coding
ENSG00000179242,81.7388787786368,-1.31637300326401,0.138027984870918,1.18195731757423e-22,3.8396506144432e-22,CDH4,protein_coding
ENSG00000179776,3847.17959265547,-1.46187020117282,0.0804570475881061,7.481752483034959e-75,1.1215300204756101e-73,CDH5,protein_coding
ENSG00000179915,152.093066402399,-1.52400247076615,0.228662815153878,2.18171635371938e-12,4.7371357021168696e-12,NRXN1,protein_coding
ENSG00000180871,41.6387933690935,-2.02823447753389,0.121854206764746,4.944159561453511e-63,5.36967626177474e-62,CXCR2,protein_coding
ENSG00000182674,12.3435474379721,-1.98056191280407,0.159979008246124,4.7357943855921394e-36,2.40199947836873e-35,KCNB2,protein_coding
ENSG00000182782,251.890922577291,-3.51084813625309,0.130003770145646,3.5165019842901096e-162,5.86106875282571e-160,HCAR2,protein_coding
ENSG00000183813,199.694113745118,1.62019560027886,0.146465162413607,1.88966239164169e-29,7.76815059850947e-29,CCR4,protein_coding
ENSG00000183873,48.1189293355424,-2.41865215974844,0.127710540880983,6.02275620141081e-81,1.0561153947348901e-79,SCN5A,protein_coding
ENSG00000183960,59.7554567229458,-2.54683529208654,0.178995676284133,5.55819761654372e-47,3.87279381940798e-46,KCNH8,protein_coding
ENSG00000184304,471.973551254383,-1.4280878701731201,0.0830274673529988,2.1330095991540403e-67,2.60763134293094e-66,PRKD1,protein_coding
ENSG00000184347,4763.351707713,-2.24276971234136,0.100029947811747,3.33179949740602e-112,1.40923398842545e-110,SLIT3,protein_coding
ENSG00000184363,3602.16211848828,1.1137002071677,0.0871046137039837,2.11699123031057e-38,1.15705942763143e-37,PKP3,protein_coding
ENSG00000184564,6014.8173347328,2.9360115656199,0.230609155611359,2.10074080445069e-38,1.14929706539236e-37,SLITRK6,protein_coding
ENSG00000184709,184.380008389064,1.71421772428964,0.196920626119248,3.30139114075996e-19,9.37036224305399e-19,LRRC26,protein_coding
ENSG00000184730,1024.57852971376,1.57895087177585,0.125007936098935,1.35456073235528e-37,7.22518230940075e-37,APOBR,protein_coding
ENSG00000185499,32454.024761033,2.84824353826709,0.130254446524199,3.269978611522839e-107,1.1787327611643601e-105,MUC1,protein_coding
ENSG00000186007,9.33845239404453,-1.67038996948305,0.193092549601711,5.069082536497339e-19,1.42601830580542e-18,LEMD1,protein_coding
ENSG00000186188,129.673370002629,-2.03417322283984,0.104810090352499,1.0017003727367898e-84,1.95849292388515e-83,FFAR4,protein_coding
ENSG00000186297,2.28962223976866,2.18043765509466,0.30118757690705,4.9422104905656905e-14,1.14786384379391e-13,GABRA5,protein_coding
ENSG00000186340,9684.30028467743,1.30660171049483,0.137270441327116,1.4212225678171e-22,4.60713666601831e-22,THBS2,protein_coding
ENSG00000186469,1380.48178305877,-2.01254014770323,0.0921842881907409,1.7874576519403897e-106,6.29499207380011e-105,GNG2,protein_coding
ENSG00000186994,273.079154516845,-1.5158144963293,0.111539806302658,4.033921848593569e-43,2.5197417587838296e-42,KANK3,protein_coding
ENSG00000187122,151.972955916401,1.49104500976573,0.224137356896237,2.33977222829118e-12,5.07051051635604e-12,SLIT1,protein_coding
ENSG00000187527,242.325935908939,-2.64945255266557,0.225048414093206,4.2120810934475e-33,1.9549537669449998e-32,ATP13A5,protein_coding
ENSG00000187583,255.041118023586,1.07610946556714,0.0977968136934968,4.3472338045472697e-29,1.76085981390156e-28,PLEKHN1,protein_coding
ENSG00000188056,2.56896732750021,1.39082696668955,0.308988503488066,5.37912519814335e-7,9.00300194726041e-7,TREML4,protein_coding
ENSG00000189058,33986.7385337903,-1.69789418574439,0.191634860299161,8.22496837860157e-20,2.3876378286838897e-19,APOD,protein_coding
ENSG00000189108,33.005418994949,-1.18037274816058,0.186352056337104,2.30258930422732e-11,4.7700945541918095e-11,IL1RAPL2,protein_coding
ENSG00000196684,1205.7507907004,2.77390170081254,0.142281564023666,7.98874489032253e-86,1.6202714636589098e-84,HSH2D,protein_coding
ENSG00000197599,110.892695975077,2.002733734861,0.138121170685294,1.78097569226208e-48,1.30408633334232e-47,CCDC154,protein_coding
ENSG00000198216,25.1512765454944,1.22540139183979,0.144390733778748,1.88089949378334e-18,5.18981512511863e-18,CACNA1E,protein_coding
ENSG00000198483,244.345905107145,-1.61274717351026,0.118145534123704,2.0146290155873297e-43,1.2692464389370198e-42,ANKRD35,protein_coding
ENSG00000198624,2846.80975321484,-2.85736971233033,0.111173643230877,6.696983698871719e-147,7.135254657392819e-145,CCDC69,protein_coding
ENSG00000198844,1227.97743167027,-1.60348804302664,0.0845499824778314,3.39027129344212e-81,5.99493980607191e-80,ARHGEF15,protein_coding
ENSG00000203710,131.164011329248,-1.60104337700874,0.168629049459867,2.07065909847534e-22,6.66490922824738e-22,CR1,protein_coding
ENSG00000204022,7.38152995918863,-1.50505729575419,0.126164614658642,7.15555165902461e-34,3.39314244022593e-33,LIPJ,protein_coding
ENSG00000204965,32.6752393793689,1.2299427220332,0.183197895972805,1.69677649426897e-12,3.69850259025298e-12,PCDHA5,protein_coding
ENSG00000205726,3610.34640254762,-1.76206667267061,0.0694530598486373,7.07070457621666e-143,7.001661225648889e-141,ITSN1,protein_coding
ENSG00000206013,7.85880636430782,1.8478662765093,0.319268399055945,6.62435039271538e-10,1.28963009727039e-9,IFITM5,protein_coding
ENSG00000213937,37.9769254088,1.58653199718847,0.150301886849855,4.47678854475624e-27,1.70079572020823e-26,CLDN9,protein_coding
ENSG00000214193,1423.18176980805,1.0195114811065,0.105106728762137,4.1312626382209096e-23,1.3612385056138298e-22,SH3D21,protein_coding
ENSG00000214814,14.4881712766555,1.50557747291097,0.19907998914587,3.26856219167557e-15,7.918114251642911e-15,FER1L6,protein_coding
ENSG00000221866,1501.88067834781,-3.24136343619748,0.132530717311032,1.5631451978527298e-133,1.1960902845751298e-131,PLXNA4,protein_coding
ENSG00000255398,29.0883086994245,-2.14100437678663,0.110097905018438,4.56587435318432e-85,9.05323072573674e-84,HCAR3,protein_coding
ENSG00000265972,55190.3388892813,-1.80706212229385,0.083862561064514,7.67412084018919e-104,2.4891358424613698e-102,TXNIP,protein_coding
ENSG00000269113,486.762290468615,-1.32974516712866,0.123274701527524,3.1537307713864597e-28,1.24128837515828e-27,TRABD2B,protein_coding
ENSG00000277363,1474.87124642559,1.25602676376972,0.0849635241984619,1.5524928368550299e-50,1.20602973768424e-49,SRCIN1,protein_coding
